Trend_t+1,t,Open_t,High_t,Low_t,Close_t,Volume_t,Return_t,Gap_t,Adj_Open_t,Adj_High_t,Adj_Low_t,Adj_Close_t,Adj_Volume_t,Adj_Return_t,Open_t-1,High_t-1,Low_t-1,Close_t-1,Volume_t-1,Return_t-1,Gap_t-1,Adj_Open_t-1,Adj_High_t-1,Adj_Low_t-1,Adj_Close_t-1,Adj_Volume_t-1,Adj_Return_t-1,Open_t-2,High_t-2,Low_t-2,Close_t-2,Volume_t-2,Return_t-2,Gap_t-2,Adj_Open_t-2,Adj_High_t-2,Adj_Low_t-2,Adj_Close_t-2,Adj_Volume_t-2,Adj_Return_t-2,Open_t-3,High_t-3,Low_t-3,Close_t-3,Volume_t-3,Return_t-3,Gap_t-3,Adj_Open_t-3,Adj_High_t-3,Adj_Low_t-3,Adj_Close_t-3,Adj_Volume_t-3,Adj_Return_t-3,Open_t-4,High_t-4,Low_t-4,Close_t-4,Volume_t-4,Return_t-4,Gap_t-4,Adj_Open_t-4,Adj_High_t-4,Adj_Low_t-4,Adj_Close_t-4,Adj_Volume_t-4,Adj_Return_t-4,Open_t-5,High_t-5,Low_t-5,Close_t-5,Volume_t-5,Return_t-5,Gap_t-5,Adj_Open_t-5,Adj_High_t-5,Adj_Low_t-5,Adj_Close_t-5,Adj_Volume_t-5,Adj_Return_t-5
Neither,11/30/12,74.36,74.66,73.86,74.28,3863400,0.002158662,0.24,62.2679655,62.51918107,61.84927288,62.20097468,3863400,0.002158662,74.36,74.86,73.84,74.12,2998900,0.000404913,0.27,62.2679655,62.68665811,61.83252518,62.06699304,2998900,0.000404913,74,74.24,73.15,74.09,4245900,-0.005369848,-0.49,61.96650682,62.16747927,61.25472937,62.04187149,4245900,-0.005369848,74.12,74.535,73.6,74.49,5353500,0.002962165,-0.15,62.06699304,62.41450791,61.63155272,62.37682558,5353500,0.002962165,73.4,74.3,73.2,74.27,3709100,0.007187415,-0.34,61.46407568,62.21772238,61.29659863,62.19260083,3709100,0.007187415,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619
Neither,11/29/12,74.36,74.86,73.84,74.12,2998900,0.000404913,0.27,62.2679655,62.68665811,61.83252518,62.06699304,2998900,0.000404913,74,74.24,73.15,74.09,4245900,-0.005369848,-0.49,61.96650682,62.16747927,61.25472937,62.04187149,4245900,-0.005369848,74.12,74.535,73.6,74.49,5353500,0.002962165,-0.15,62.06699304,62.41450791,61.63155272,62.37682558,5353500,0.002962165,73.4,74.3,73.2,74.27,3709100,0.007187415,-0.34,61.46407568,62.21772238,61.29659863,62.19260083,3709100,0.007187415,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154
Neither,11/28/12,74,74.24,73.15,74.09,4245900,-0.005369848,-0.49,61.96650682,62.16747927,61.25472937,62.04187149,4245900,-0.005369848,74.12,74.535,73.6,74.49,5353500,0.002962165,-0.15,62.06699304,62.41450791,61.63155272,62.37682558,5353500,0.002962165,73.4,74.3,73.2,74.27,3709100,0.007187415,-0.34,61.46407568,62.21772238,61.29659863,62.19260083,3709100,0.007187415,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033
Neither,11/27/12,74.12,74.535,73.6,74.49,5353500,0.002962165,-0.15,62.06699304,62.41450791,61.63155272,62.37682558,5353500,0.002962165,73.4,74.3,73.2,74.27,3709100,0.007187415,-0.34,61.46407568,62.21772238,61.29659863,62.19260083,3709100,0.007187415,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035
Neither,11/26/12,73.4,74.3,73.2,74.27,3709100,0.007187415,-0.34,61.46407568,62.21772238,61.29659863,62.19260083,3709100,0.007187415,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676
Bullish,11/23/12,73.35,73.75,73.085,73.74,1579200,0.008065619,0.2,61.42220642,61.75716051,61.20029933,61.74878666,1579200,0.008065619,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803
Bullish,11/21/12,72.54,73.86,72.39,73.15,3119800,0.008409154,0,60.74392438,61.84927288,60.6183166,61.25472937,3119800,0.008409154,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012
Bullish,11/20/12,71.87,72.8,71.79,72.54,3161000,0.008060033,-0.09,60.18287628,60.96164454,60.11588546,60.74392438,3161000,0.008060033,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219
Bullish,11/19/12,71.49,72.08,71.08,71.96,3475700,0.016815035,0.72,59.86466989,60.35872718,59.52134195,60.25824095,3475700,0.016815035,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826
Bullish,11/16/12,71.19,71.22,70.29,70.77,4856300,-0.003800676,0.15,59.61345433,59.63857588,58.85980762,59.26175253,4856300,-0.003800676,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084
Neither,11/15/12,71.22,71.99,70.78,71.04,3928100,-0.003506803,-0.07,59.63857588,60.28336251,59.27012638,59.48784654,3928100,-0.003506803,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071
Neither,11/14/12,73.34,73.65,71.12,71.29,6063100,-0.028217012,-0.02,61.41383257,61.67342199,59.55483736,59.69719285,6063100,-0.028217012,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997
Bearish,11/13/12,73.02,74.25,72.84,73.36,7293400,-0.00447822,-0.67,61.14586929,62.17585312,60.99513995,61.43058027,7293400,-0.004478219,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607
Neither,11/12/12,73.41,74.18,73.28,73.69,6497600,0.006006826,0.16,61.47244953,62.11723616,61.36358945,61.70691739,6497600,0.006006826,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186
Bullish,11/9/12,70.76,73.3,70.6,73.25,10269800,0.03198084,-0.22,59.25337868,61.38033716,59.11939704,61.33846789,10269800,0.03198084,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454
Bullish,11/8/12,70.13,71.32,70.09,70.98,7363500,0.012409071,0.02,58.72582599,59.72231441,58.69233058,59.43760343,7363500,0.012409071,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768
Bullish,11/7/12,70.69,70.77,69.3,70.11,6675400,-0.026520411,-1.33,59.19476171,59.26175253,58.03079625,58.70907828,6675400,-0.020410997,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022
Bearish,11/6/12,70.47,72.44,70.47,72.02,4923700,0.02286607,0.06,58.64250527,60.28186578,58.64250527,59.93235745,4923700,0.02286607,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623
Bullish,11/5/12,69.87,70.6,69.85,70.41,3833000,0.005139186,-0.18,58.14320765,58.75068642,58.12656439,58.5925755,3833000,0.005139186,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322
Neither,11/2/12,71,71.36,69.96,70.05,4400400,-0.010453454,0.21,59.0835515,59.38313007,58.21810229,58.29299693,4400400,-0.010453454,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574
Bearish,11/1/12,70.59,71.56,70.44,70.79,3992800,0.004968768,0.15,58.74236479,59.54956261,58.61754038,58.90879733,3992800,0.004968768,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299
Neither,10/31/12,71.35,71.45,70.2734,70.44,3778700,-0.009422022,0.24,59.37480844,59.45802471,58.47890208,58.61754038,3778700,-0.009422022,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623
Bearish,10/26/12,71.16,71.58,70.55,71.11,4389000,-0.006010623,-0.38,59.21669753,59.56620586,58.70907828,59.17508939,4389000,-0.006010623,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655
Bearish,10/25/12,73.05,73.09,70.65,71.54,8191500,-0.016091322,0.34,60.78948502,60.82277153,58.79229455,59.53291935,8191500,-0.016091322,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295
Bearish,10/24/12,74.99,75,72.25,72.71,8346600,-0.001510574,2.17,62.40388066,62.41220228,60.12375487,60.50654971,8346600,-0.001510574,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372
Neither,10/23/12,72.99,73.23,72.61,72.82,4544900,-0.011940299,-0.71,60.73955526,60.93927431,60.42333344,60.5980876,4544900,-0.011940299,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372,72.76,73.71,72.5,73.48,4799300,0.017024221,0.51,60.54815784,61.3387124,60.33179554,61.14731498,4799300,0.017024221
Bearish,10/22/12,73.8,74.15,73.25,73.7,4419800,-0.004188623,-0.21,61.41360705,61.70486399,60.95591756,61.33039078,4419800,-0.004188623,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372,72.76,73.71,72.5,73.48,4799300,0.017024221,0.51,60.54815784,61.3387124,60.33179554,61.14731498,4799300,0.017024221,71.85,72.28,71.68,72.25,3858000,0.005567154,0,59.79088979,60.14871975,59.64942213,60.12375487,3858000,0.005567154
Neither,10/19/12,74.03,74.2307,73.59,74.01,5407000,-0.00336655,-0.23,61.60500447,61.77201952,61.23885288,61.58836121,5407000,-0.00336655,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372,72.76,73.71,72.5,73.48,4799300,0.017024221,0.51,60.54815784,61.3387124,60.33179554,61.14731498,4799300,0.017024221,71.85,72.28,71.68,72.25,3858000,0.005567154,0,59.79088979,60.14871975,59.64942213,60.12375487,3858000,0.005567154,71.08,72.24,71,71.85,4345600,0.014400678,0.25,59.15012451,60.11543324,59.0835515,59.79088979,4345600,0.014400678
Neither,10/18/12,73.52,74.26,73.24,74.26,3414200,0.008556295,-0.11,61.18060149,61.79640189,60.94759594,61.79640189,3414200,0.008556295,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372,72.76,73.71,72.5,73.48,4799300,0.017024221,0.51,60.54815784,61.3387124,60.33179554,61.14731498,4799300,0.017024221,71.85,72.28,71.68,72.25,3858000,0.005567154,0,59.79088979,60.14871975,59.64942213,60.12375487,3858000,0.005567154,71.08,72.24,71,71.85,4345600,0.014400678,0.25,59.15012451,60.11543324,59.0835515,59.79088979,4345600,0.014400678,70.9,71.55,70.8,70.83,3183200,0.006966164,0.56,59.00033523,59.54124098,58.91711896,58.94208384,3183200,0.006966164
Bullish,10/17/12,73.74,73.9,72.63,73.63,6061500,0.002041372,0.26,61.36367729,61.49682332,60.43997669,61.27213939,6061500,0.002041372,72.76,73.71,72.5,73.48,4799300,0.017024221,0.51,60.54815784,61.3387124,60.33179554,61.14731498,4799300,0.017024221,71.85,72.28,71.68,72.25,3858000,0.005567154,0,59.79088979,60.14871975,59.64942213,60.12375487,3858000,0.005567154,71.08,72.24,71,71.85,4345600,0.014400678,0.25,59.15012451,60.11543324,59.0835515,59.79088979,4345600,0.014400678,70.9,71.55,70.8,70.83,3183200,0.006966164,0.56,59.00033523,59.54124098,58.91711896,58.94208384,3183200,0.006966164,70.8,71.3,70.23,70.34,3642600,-0.004246886,0.16,58.91711896,59.3332003,58.44278622,58.53432411,3642600,-0.004246886
